Created as New Dataset,Sample 052 By Administrator Date Tuesday, October 29 2019
cm-1,A,
3693.88,0.482,
3693.75,0.4819,
3693.63,0.4818,
3693.5,0.4814,
3693.38,0.4811,
3693.25,0.481,
3693.13,0.4809,
3693,0.4809,
3692.88,0.481,
3692.75,0.4812,
3692.63,0.4814,
3692.5,0.4806,
3692.38,0.4779,
3692.25,0.4733,
3692.13,0.4683,
3692,0.4644,
3691.88,0.4622,
3691.75,0.4609,
3691.63,0.4585,
3691.5,0.4575,
3691.38,0.4598,
3691.25,0.462,
3691.13,0.4622,
3691,0.4622,
3690.88,0.464,
3690.75,0.4676,
3690.63,0.4715,
3690.5,0.4742,
3690.38,0.4757,
3690.25,0.4764,
3690.13,0.4767,
3690,0.4766,
3689.88,0.4757,
3689.75,0.474,
3689.63,0.4709,
3689.5,0.4669,
3689.38,0.4623,
3689.25,0.4582,
3689.13,0.4555,
3689,0.4555,
3688.88,0.4544,
3688.75,0.4437,
3688.63,0.4365,
3688.5,0.4412,
3688.38,0.4462,
3688.25,0.4486,
3688.13,0.4516,
3688,0.4562,
3687.88,0.4623,
3687.75,0.4684,
3687.63,0.4737,
3687.5,0.4775,
3687.38,0.4799,
3687.25,0.4814,
3687.13,0.4825,
3687,0.4835,
3686.88,0.4844,
3686.75,0.4851,
3686.63,0.4852,
3686.5,0.4852,
3686.38,0.4852,
3686.25,0.4856,
3686.13,0.4861,
3686,0.4866,
3685.88,0.4868,
3685.75,0.4869,
3685.63,0.4868,
3685.5,0.4867,
3685.38,0.4864,
3685.25,0.4861,
3685.13,0.4861,
3685,0.4862,
3684.88,0.4864,
3684.75,0.4864,
3684.63,0.4864,
3684.5,0.4866,
3684.38,0.4869,
3684.25,0.4872,
3684.13,0.4875,
3684,0.4877,
3683.88,0.4879,
3683.75,0.4879,
3683.63,0.4881,
3683.5,0.4884,
3683.38,0.489,
3683.25,0.4896,
3683.13,0.4901,
3683,0.4904,
3682.88,0.4905,
3682.75,0.4903,
3682.63,0.4899,
3682.5,0.4894,
3682.38,0.489,
3682.25,0.4888,
3682.13,0.489,
3682,0.4893,
3681.88,0.4895,
3681.75,0.4896,
3681.63,0.4896,
3681.5,0.4894,
3681.38,0.4891,
3681.25,0.4885,
3681.13,0.4881,
3681,0.4878,
3680.88,0.4876,
3680.75,0.4872,
3680.63,0.4864,
3680.5,0.485,
3680.38,0.4829,
3680.25,0.4807,
3680.13,0.479,
3680,0.4781,
3679.88,0.4776,
3679.75,0.4773,
3679.63,0.4779,
3679.5,0.4796,
3679.38,0.4811,
3679.25,0.4816,
3679.13,0.4818,
3679,0.4826,
3678.88,0.4842,
3678.75,0.4859,
3678.63,0.487,
3678.5,0.4874,
3678.38,0.4872,
3678.25,0.4866,
3678.13,0.4863,
3678,0.4862,
3677.88,0.4861,
3677.75,0.4859,
3677.63,0.4855,
3677.5,0.4846,
3677.38,0.4828,
3677.25,0.4797,
3677.13,0.4754,
3677,0.4705,
3676.88,0.4654,
3676.75,0.4608,
3676.63,0.4573,
3676.5,0.4553,
3676.38,0.4485,
3676.25,0.4387,
3676.13,0.4371,
3676,0.438,
3675.88,0.4337,
3675.75,0.4272,
3675.63,0.4232,
3675.5,0.425,
3675.38,0.4306,
3675.25,0.435,
3675.13,0.4407,
3675,0.4492,
3674.88,0.4558,
3674.75,0.459,
3674.63,0.4614,
3674.5,0.465,
3674.38,0.4701,
3674.25,0.4754,
3674.13,0.4797,
3674,0.4827,
3673.88,0.4849,
3673.75,0.4868,
3673.63,0.4886,
3673.5,0.4901,
3673.38,0.4913,
3673.25,0.492,
3673.13,0.4922,
3673,0.4919,
3672.88,0.4916,
3672.75,0.4914,
3672.63,0.4914,
3672.5,0.4912,
3672.38,0.4905,
3672.25,0.4893,
3672.13,0.4875,
3672,0.4849,
3671.88,0.481,
3671.75,0.4761,
3671.63,0.471,
3671.5,0.4667,
3671.38,0.464,
3671.25,0.4635,
3671.13,0.4589,
3671,0.4489,
3670.88,0.4474,
3670.75,0.4533,
3670.63,0.4569,
3670.5,0.4591,
3670.38,0.4619,
3670.25,0.4659,
3670.13,0.4704,
3670,0.474,
3669.88,0.4758,
3669.75,0.4752,
3669.63,0.473,
3669.5,0.4704,
3669.38,0.4689,
3669.25,0.4685,
3669.13,0.4676,
3669,0.4675,
3668.88,0.4704,
3668.75,0.474,
3668.63,0.4756,
3668.5,0.4764,
3668.38,0.4778,
3668.25,0.4806,
3668.13,0.4839,
3668,0.487,
3667.88,0.4896,
3667.75,0.4918,
3667.63,0.4932,
3667.5,0.494,
3667.38,0.4945,
3667.25,0.4949,
3667.13,0.4953,
3667,0.4956,
3666.88,0.4957,
3666.75,0.4959,
3666.63,0.4963,
3666.5,0.4966,
3666.38,0.4966,
3666.25,0.4964,
3666.13,0.4959,
3666,0.4956,
3665.88,0.4953,
3665.75,0.4952,
3665.63,0.4952,
3665.5,0.4954,
3665.38,0.4959,
3665.25,0.4963,
3665.13,0.4967,
3665,0.497,
3664.88,0.4971,
3664.75,0.497,
3664.63,0.4969,
3664.5,0.4968,
3664.38,0.4968,
3664.25,0.4969,
3664.13,0.4972,
3664,0.4974,
3663.88,0.4974,
3663.75,0.4974,
3663.63,0.4975,
3663.5,0.4976,
3663.38,0.4978,
3663.25,0.4979,
3663.13,0.498,
3663,0.4979,
3662.88,0.4979,
3662.75,0.4979,
3662.63,0.4979,
3662.5,0.498,
3662.38,0.4981,
3662.25,0.4981,
3662.13,0.4981,
3662,0.4979,
3661.88,0.4977,
3661.75,0.4975,
3661.63,0.4976,
3661.5,0.4978,
3661.38,0.498,
3661.25,0.4982,
3661.13,0.4984,
3661,0.4984,
3660.88,0.4982,
3660.75,0.4977,
3660.63,0.4972,
3660.5,0.4967,
3660.38,0.4961,
3660.25,0.4957,
3660.13,0.4957,
3660,0.4959,
3659.88,0.4961,
3659.75,0.4963,
3659.63,0.4964,
3659.5,0.4967,
3659.38,0.4969,
3659.25,0.4971,
3659.13,0.4973,
3659,0.4975,
3658.88,0.4978,
3658.75,0.4979,
3658.63,0.4979,
3658.5,0.4977,
3658.38,0.4975,
3658.25,0.4972,
3658.13,0.4969,
3658,0.4966,
3657.88,0.4959,
3657.75,0.4949,
3657.63,0.4936,
3657.5,0.4916,
3657.38,0.4884,
3657.25,0.4839,
3657.13,0.4788,
3657,0.4745,
3656.88,0.472,
3656.75,0.4704,
3656.63,0.4663,
3656.5,0.4638,
3656.38,0.4677,
3656.25,0.4726,
3656.13,0.4749,
3656,0.4766,
3655.88,0.4791,
3655.75,0.4829,
3655.63,0.487,
3655.5,0.4905,
3655.38,0.4931,
3655.25,0.4948,
3655.13,0.4958,
3655,0.4965,
3654.88,0.4969,
3654.75,0.4972,
3654.63,0.4975,
3654.5,0.4978,
3654.38,0.4982,
3654.25,0.4984,
3654.13,0.4985,
3654,0.4984,
3653.88,0.4981,
3653.75,0.498,
3653.63,0.4982,
3653.5,0.4986,
3653.38,0.4987,
3653.25,0.4986,
3653.13,0.4983,
3653,0.4979,
3652.88,0.4974,
3652.75,0.4966,
3652.63,0.4954,
3652.5,0.4933,
3652.38,0.4902,
3652.25,0.4863,
3652.13,0.4823,
3652,0.4791,
3651.88,0.4764,
3651.75,0.4728,
3651.63,0.4684,
3651.5,0.4661,
3651.38,0.4655,
3651.25,0.4642,
3651.13,0.4623,
3651,0.4607,
3650.88,0.461,
3650.75,0.4648,
3650.63,0.4692,
3650.5,0.4709,
3650.38,0.4695,
3650.25,0.4663,
3650.13,0.4631,
3650,0.4609,
3649.88,0.4603,
3649.75,0.461,
3649.63,0.4571,
3649.5,0.4521,
3649.38,0.4553,
3649.25,0.4614,
3649.13,0.4644,
3649,0.4664,
3648.88,0.4693,
3648.75,0.4731,
3648.63,0.476,
3648.5,0.4769,
3648.38,0.4763,
3648.25,0.4749,
3648.13,0.4728,
3648,0.4704,
3647.88,0.4683,
3647.75,0.4683,
3647.63,0.4691,
3647.5,0.4683,
3647.38,0.4666,
3647.25,0.4669,
3647.13,0.4695,
3647,0.4728,
3646.88,0.4755,
3646.75,0.4782,
3646.63,0.4817,
3646.5,0.4857,
3646.38,0.4887,
3646.25,0.4905,
3646.13,0.4917,
3646,0.493,
3645.88,0.4944,
3645.75,0.4956,
3645.63,0.4963,
3645.5,0.497,
3645.38,0.4976,
3645.25,0.4979,
3645.13,0.4978,
3645,0.4976,
3644.88,0.498,
3644.75,0.4988,
3644.63,0.4997,
3644.5,0.5003,
3644.38,0.5006,
3644.25,0.5004,
3644.13,0.5,
3644,0.4995,
3643.88,0.499,
3643.75,0.4987,
3643.63,0.4984,
3643.5,0.4982,
3643.38,0.4981,
3643.25,0.4981,
3643.13,0.498,
3643,0.4979,
3642.88,0.4977,
3642.75,0.4976,
3642.63,0.4977,
3642.5,0.4979,
3642.38,0.498,
3642.25,0.498,
3642.13,0.4981,
3642,0.4985,
3641.88,0.4991,
3641.75,0.4997,
3641.63,0.5,
3641.5,0.5002,
3641.38,0.5002,
3641.25,0.5004,
3641.13,0.5005,
3641,0.5004,
3640.88,0.5003,
3640.75,0.5002,
3640.63,0.5003,
3640.5,0.5005,
3640.38,0.5008,
3640.25,0.5012,
3640.13,0.5016,
3640,0.502,
3639.88,0.5021,
3639.75,0.5019,
3639.63,0.5016,
3639.5,0.5012,
3639.38,0.5009,
3639.25,0.5007,
3639.13,0.5004,
3639,0.4999,
3638.88,0.4992,
3638.75,0.4987,
3638.63,0.4984,
3638.5,0.4982,
3638.38,0.4981,
3638.25,0.4981,
3638.13,0.4984,
3638,0.4987,
3637.88,0.4987,
3637.75,0.4986,
3637.63,0.4986,
3637.5,0.499,
3637.38,0.4994,
3637.25,0.4997,
3637.13,0.4997,
3637,0.4998,
3636.88,0.5003,
3636.75,0.5009,
3636.63,0.5013,
3636.5,0.5016,
3636.38,0.5018,
3636.25,0.5021,
3636.13,0.5023,
3636,0.5023,
3635.88,0.5022,
3635.75,0.5021,
3635.63,0.5021,
3635.5,0.502,
3635.38,0.5015,
3635.25,0.5009,
3635.13,0.5001,
3635,0.4991,
3634.88,0.4974,
3634.75,0.4951,
3634.63,0.493,
3634.5,0.4919,
3634.38,0.4914,
3634.25,0.4907,
3634.13,0.4898,
3634,0.4899,
3633.88,0.4912,
3633.75,0.4923,
3633.63,0.4926,
3633.5,0.4928,
3633.38,0.4939,
3633.25,0.4957,
3633.13,0.4975,
3633,0.4986,
3632.88,0.4989,
3632.75,0.499,
3632.63,0.4993,
3632.5,0.4997,
3632.38,0.5,
3632.25,0.5001,
3632.13,0.5003,
3632,0.5004,
3631.88,0.5002,
3631.75,0.4994,
3631.63,0.4985,
3631.5,0.4977,
3631.38,0.4973,
3631.25,0.497,
3631.13,0.4963,
3631,0.4952,
3630.88,0.4936,
3630.75,0.4906,
3630.63,0.4861,
3630.5,0.4799,
3630.38,0.4731,
3630.25,0.4666,
3630.13,0.4622,
3630,0.4578,
3629.88,0.4499,
3629.75,0.4465,
3629.63,0.4511,
3629.5,0.4545,
3629.38,0.4534,
3629.25,0.4497,
3629.13,0.4461,
3629,0.4452,
3628.88,0.4483,
3628.75,0.4519,
3628.63,0.4523,
3628.5,0.4555,
3628.38,0.4631,
3628.25,0.4693,
3628.13,0.4732,
3628,0.4767,
3627.88,0.4806,
3627.75,0.4847,
3627.63,0.4884,
3627.5,0.4915,
3627.38,0.4938,
3627.25,0.4952,
3627.13,0.4957,
3627,0.4957,
3626.88,0.496,
3626.75,0.4964,
3626.63,0.4967,
3626.5,0.4966,
3626.38,0.4965,
3626.25,0.4967,
3626.13,0.497,
3626,0.497,
3625.88,0.4971,
3625.75,0.4976,
3625.63,0.4985,
3625.5,0.4996,
3625.38,0.5004,
3625.25,0.5007,
3625.13,0.5004,
3625,0.4999,
3624.88,0.4996,
3624.75,0.4998,
3624.63,0.5004,
3624.5,0.501,
3624.38,0.5013,
3624.25,0.5014,
3624.13,0.5016,
3624,0.5018,
3623.88,0.5019,
3623.75,0.5015,
3623.63,0.5009,
3623.5,0.5003,
3623.38,0.5001,
3623.25,0.5003,
3623.13,0.5005,
3623,0.5006,
3622.88,0.5005,
3622.75,0.5005,
3622.63,0.5008,
3622.5,0.5009,
3622.38,0.5005,
3622.25,0.4997,
3622.13,0.4987,
3622,0.4978,
3621.88,0.4972,
3621.75,0.4969,
3621.63,0.4966,
3621.5,0.4963,
3621.38,0.4963,
3621.25,0.4969,
3621.13,0.497,
3621,0.496,
3620.88,0.4939,
3620.75,0.4911,
3620.63,0.4878,
3620.5,0.484,
3620.38,0.4803,
3620.25,0.4777,
3620.13,0.4768,
3620,0.4756,
3619.88,0.473,
3619.75,0.4735,
3619.63,0.477,
3619.5,0.4794,
3619.38,0.4802,
3619.25,0.4813,
3619.13,0.4834,
3619,0.4862,
3618.88,0.4885,
3618.75,0.4895,
3618.63,0.4887,
3618.5,0.4867,
3618.38,0.4851,
3618.25,0.4846,
3618.13,0.4847,
3618,0.4842,
3617.88,0.4837,
3617.75,0.4849,
3617.63,0.4869,
3617.5,0.4885,
3617.38,0.4896,
3617.25,0.4908,
3617.13,0.4927,
3617,0.495,
3616.88,0.497,
3616.75,0.4984,
3616.63,0.499,
3616.5,0.499,
3616.38,0.4987,
3616.25,0.4982,
3616.13,0.4978,
3616,0.4975,
3615.88,0.4972,
3615.75,0.4966,
3615.63,0.4953,
3615.5,0.4937,
3615.38,0.4923,
3615.25,0.4913,
3615.13,0.4905,
3615,0.4899,
3614.88,0.4895,
3614.75,0.49,
3614.63,0.4912,
3614.5,0.4923,
3614.38,0.4928,
3614.25,0.4929,
3614.13,0.493,
3614,0.4932,
3613.88,0.4934,
3613.75,0.493,
3613.63,0.4914,
3613.5,0.4884,
3613.38,0.485,
3613.25,0.4823,
3613.13,0.4807,
3613,0.4793,
3612.88,0.4771,
3612.75,0.4766,
3612.63,0.4794,
3612.5,0.4826,
3612.38,0.4843,
3612.25,0.4855,
3612.13,0.4876,
3612,0.4904,
3611.88,0.4931,
3611.75,0.4953,
3611.63,0.4969,
3611.5,0.4982,
3611.38,0.4992,
3611.25,0.4997,
3611.13,0.4999,
3611,0.4997,
3610.88,0.4994,
3610.75,0.499,
3610.63,0.4984,
3610.5,0.4972,
3610.38,0.4948,
3610.25,0.4908,
3610.13,0.4857,
3610,0.4809,
3609.88,0.4774,
3609.75,0.4753,
3609.63,0.4717,
3609.5,0.4682,
3609.38,0.4705,
3609.25,0.4758,
3609.13,0.4788,
3609,0.4805,
3608.88,0.4828,
3608.75,0.4864,
3608.63,0.4904,
3608.5,0.4936,
3608.38,0.4958,
3608.25,0.4969,
3608.13,0.4967,
3608,0.4952,
3607.88,0.4928,
3607.75,0.4907,
3607.63,0.4892,
3607.5,0.4885,
3607.38,0.488,
3607.25,0.4879,
3607.13,0.4886,
3607,0.4897,
3606.88,0.4906,
3606.75,0.4915,
3606.63,0.493,
3606.5,0.495,
3606.38,0.4968,
3606.25,0.4982,
3606.13,0.4991,
3606,0.4998,
3605.88,0.5004,
3605.75,0.5006,
3605.63,0.5007,
3605.5,0.5009,
3605.38,0.5011,
3605.25,0.5012,
3605.13,0.5015,
3605,0.5017,
3604.88,0.502,
3604.75,0.5023,
3604.63,0.5024,
3604.5,0.5024,
3604.38,0.5024,
3604.25,0.5024,
3604.13,0.5024,
3604,0.5023,
3603.88,0.5021,
3603.75,0.5017,
3603.63,0.5012,
3603.5,0.5008,
3603.38,0.5006,
3603.25,0.5007,
3603.13,0.5007,
3603,0.5005,
3602.88,0.5001,
3602.75,0.4999,
3602.63,0.4999,
3602.5,0.5,
3602.38,0.4998,
3602.25,0.4996,
3602.13,0.4992,
3602,0.4986,
3601.88,0.4975,
3601.75,0.4966,
3601.63,0.4962,
3601.5,0.4961,
3601.38,0.4958,
3601.25,0.4953,
3601.13,0.495,
3601,0.4949,
3600.88,0.4946,
3600.75,0.4941,
3600.63,0.4942,
3600.5,0.4952,
3600.38,0.4967,
3600.25,0.498,
3600.13,0.4988,
3600,0.4993,
3599.88,0.4997,
3599.75,0.4997,
3599.63,0.4994,
3599.5,0.4988,
3599.38,0.4982,
3599.25,0.4978,
3599.13,0.4973,
3599,0.4969,
3598.88,0.4967,
3598.75,0.4969,
3598.63,0.4971,
3598.5,0.497,
3598.38,0.497,
3598.25,0.4977,
3598.13,0.4988,
3598,0.4996,
3597.88,0.4997,
3597.75,0.4996,
3597.63,0.4996,
3597.5,0.4998,
3597.38,0.5,
3597.25,0.5,
3597.13,0.5,
3597,0.5,
3596.88,0.4999,
3596.75,0.4993,
3596.63,0.4984,
3596.5,0.4978,
3596.38,0.4972,
3596.25,0.496,
3596.13,0.4941,
3596,0.492,
3595.88,0.4907,
3595.75,0.4902,
3595.63,0.4901,
3595.5,0.4908,
3595.38,0.4923,
3595.25,0.4936,
3595.13,0.4941,
3595,0.4944,
3594.88,0.4951,
3594.75,0.4965,
3594.63,0.4982,
3594.5,0.4996,
3594.38,0.5001,
3594.25,0.4995,
3594.13,0.498,
3594,0.4964,
3593.88,0.4954,
3593.75,0.4951,
3593.63,0.4952,
3593.5,0.4954,
3593.38,0.4959,
3593.25,0.4966,
3593.13,0.497,
3593,0.4971,
3592.88,0.4974,
3592.75,0.4983,
3592.63,0.4997,
3592.5,0.5009,
3592.38,0.5018,
3592.25,0.5023,
3592.13,0.5025,
3592,0.5023,
3591.88,0.5019,
3591.75,0.5017,
3591.63,0.5019,
3591.5,0.5022,
3591.38,0.5024,
3591.25,0.5023,
3591.13,0.5022,
3591,0.5023,
3590.88,0.5025,
3590.75,0.5024,
3590.63,0.5019,
3590.5,0.5013,
3590.38,0.501,
3590.25,0.5009,
3590.13,0.5009,
3590,0.5005,
3589.88,0.4993,
3589.75,0.497,
3589.63,0.4937,
3589.5,0.49,
3589.38,0.4864,
3589.25,0.4838,
3589.13,0.4819,
3589,0.4799,
3588.88,0.4797,
3588.75,0.4821,
3588.63,0.4841,
3588.5,0.4847,
3588.38,0.4853,
3588.25,0.487,
3588.13,0.4896,
3588,0.4919,
3587.88,0.4935,
3587.75,0.494,
3587.63,0.4932,
3587.5,0.4911,
3587.38,0.4887,
3587.25,0.4874,
3587.13,0.4872,
3587,0.487,
3586.88,0.4858,
3586.75,0.4856,
3586.63,0.4879,
3586.5,0.4912,
3586.38,0.4934,
3586.25,0.4949,
3586.13,0.4969,
3586,0.4999,
3585.88,0.5031,
3585.75,0.5056,
3585.63,0.5072,
3585.5,0.5083,
3585.38,0.509,
3585.25,0.5096,
3585.13,0.5101,
3585,0.5106,
3584.88,0.5109,
3584.75,0.5111,
3584.63,0.5112,
3584.5,0.5112,
3584.38,0.5111,
3584.25,0.5108,
3584.13,0.5106,
3584,0.5106,
3583.88,0.5107,
3583.75,0.5106,
3583.63,0.5102,
3583.5,0.5097,
3583.38,0.5094,
3583.25,0.5093,
3583.13,0.509,
3583,0.5087,
3582.88,0.5085,
3582.75,0.5084,
3582.63,0.5083,
3582.5,0.5081,
3582.38,0.5079,
3582.25,0.5077,
3582.13,0.5076,
3582,0.5075,
3581.88,0.5073,
3581.75,0.5072,
3581.63,0.5072,
3581.5,0.5071,
3581.38,0.5068,
3581.25,0.5063,
3581.13,0.5055,
3581,0.5049,
3580.88,0.5044,
3580.75,0.5043,
3580.63,0.5042,
3580.5,0.504,
3580.38,0.5035,
3580.25,0.5032,
3580.13,0.5031,
3580,0.5032,
3579.88,0.5031,
3579.75,0.5032,
3579.63,0.5035,
3579.5,0.5038,
3579.38,0.5041,
3579.25,0.504,
3579.13,0.5038,
3579,0.5035,
3578.88,0.5033,
3578.75,0.5032,
3578.63,0.5033,
3578.5,0.5035,
3578.38,0.5037,
3578.25,0.5036,
3578.13,0.5032,
3578,0.5028,
3577.88,0.5024,
3577.75,0.502,
3577.63,0.5016,
3577.5,0.5014,
3577.38,0.5012,
3577.25,0.5011,
3577.13,0.501,
3577,0.5009,
3576.88,0.501,
3576.75,0.5013,
3576.63,0.5017,
3576.5,0.5019,
3576.38,0.502,
3576.25,0.502,
3576.13,0.5019,
3576,0.502,
3575.88,0.5023,
3575.75,0.5026,
3575.63,0.5028,
3575.5,0.5028,
3575.38,0.5026,
3575.25,0.502,
3575.13,0.5014,
3575,0.5008,
3574.88,0.5004,
3574.75,0.5003,
3574.63,0.5005,
3574.5,0.5008,
3574.38,0.5011,
3574.25,0.5012,
3574.13,0.5012,
3574,0.5012,
3573.88,0.5013,
3573.75,0.5015,
3573.63,0.5015,
3573.5,0.5014,
3573.38,0.5013,
3573.25,0.5014,
3573.13,0.5016,
3573,0.5018,
3572.88,0.5018,
3572.75,0.5017,
3572.63,0.5018,
3572.5,0.5021,
3572.38,0.5025,
3572.25,0.5027,
3572.13,0.5026,
3572,0.5023,
3571.88,0.502,
3571.75,0.5016,
3571.63,0.5013,
3571.5,0.5009,
3571.38,0.5005,
3571.25,0.5002,
3571.13,0.5001,
3571,0.5,
3570.88,0.4999,
3570.75,0.4999,
3570.63,0.5002,
3570.5,0.5005,
3570.38,0.5006,
3570.25,0.5005,
3570.13,0.5003,
3570,0.5003,
3569.88,0.5003,
3569.75,0.5002,
3569.63,0.4998,
3569.5,0.4991,
3569.38,0.4976,
3569.25,0.4953,
3569.13,0.4925,
3569,0.4893,
3568.88,0.4859,
3568.75,0.4827,
3568.63,0.4807,
3568.5,0.4802,
3568.38,0.4801,
3568.25,0.4798,
3568.13,0.4799,
3568,0.4813,
3567.88,0.4828,
3567.75,0.4834,
3567.63,0.4831,
3567.5,0.4829,
3567.38,0.4832,
3567.25,0.4837,
3567.13,0.4839,
3567,0.4841,
3566.88,0.4846,
3566.75,0.485,
3566.63,0.4842,
3566.5,0.4826,
3566.38,0.4817,
3566.25,0.4825,
3566.13,0.4845,
3566,0.4868,
3565.88,0.4889,
3565.75,0.4909,
3565.63,0.4928,
3565.5,0.4942,
3565.38,0.4952,
3565.25,0.4962,
3565.13,0.4974,
3565,0.4984,
3564.88,0.499,
3564.75,0.4993,
3564.63,0.4992,
3564.5,0.4989,
3564.38,0.4985,
3564.25,0.4982,
3564.13,0.4981,
3564,0.498,
3563.88,0.498,
3563.75,0.4982,
3563.63,0.4984,
3563.5,0.4985,
3563.38,0.4981,
3563.25,0.4977,
3563.13,0.4975,
3563,0.4978,
3562.88,0.4984,
3562.75,0.4989,
3562.63,0.4993,
3562.5,0.4996,
3562.38,0.4997,
3562.25,0.4996,
3562.13,0.4993,
3562,0.4992,
3561.88,0.4993,
3561.75,0.4996,
3561.63,0.4999,
3561.5,0.4999,
3561.38,0.4999,
3561.25,0.4996,
3561.13,0.4991,
3561,0.4986,
3560.88,0.4984,
3560.75,0.4984,
3560.63,0.4983,
3560.5,0.4981,
3560.38,0.4977,
3560.25,0.4978,
3560.13,0.4983,
3560,0.4987,
3559.88,0.499,
3559.75,0.4991,
3559.63,0.4993,
3559.5,0.4997,
3559.38,0.5001,
3559.25,0.5005,
3559.13,0.5009,
3559,0.5013,
3558.88,0.5015,
3558.75,0.5016,
3558.63,0.5016,
3558.5,0.5014,
3558.38,0.5012,
3558.25,0.501,
3558.13,0.5008,
3558,0.5007,
3557.88,0.5006,
3557.75,0.5007,
3557.63,0.5008,
3557.5,0.5008,
3557.38,0.5006,
3557.25,0.5004,
3557.13,0.5002,
3557,0.5,
3556.88,0.5,
3556.75,0.5003,
3556.63,0.5007,
3556.5,0.5011,
3556.38,0.5013,
3556.25,0.5014,
3556.13,0.5017,
3556,0.5022,
3555.88,0.5025,
3555.75,0.5027,
3555.63,0.5025,
3555.5,0.5023,
3555.38,0.5019,
3555.25,0.5015,
3555.13,0.5011,
3555,0.501,
3554.88,0.5009,
3554.75,0.5008,
3554.63,0.5005,
3554.5,0.5002,
3554.38,0.5,
3554.25,0.4998,
3554.13,0.4995,
3554,0.4993,
3553.88,0.4994,
3553.75,0.4994,
3553.63,0.4994,
3553.5,0.4994,
3553.38,0.4994,
3553.25,0.4991,
3553.13,0.4984,
3553,0.4974,
3552.88,0.4965,
3552.75,0.4957,
3552.63,0.4949,
3552.5,0.4945,
3552.38,0.4946,
3552.25,0.4952,
3552.13,0.4958,
3552,0.4962,
3551.88,0.4966,
3551.75,0.4973,
3551.63,0.4984,
3551.5,0.4994,
3551.38,0.5002,
3551.25,0.5008,
3551.13,0.5011,
3551,0.5013,
3550.88,0.5013,
3550.75,0.5012,
3550.63,0.501,
3550.5,0.5009,
3550.38,0.5008,
3550.25,0.5009,
3550.13,0.5012,
3550,0.5014,
3549.88,0.5015,
3549.75,0.5013,
3549.63,0.501,
3549.5,0.5007,
3549.38,0.5005,
3549.25,0.5003,
3549.13,0.5001,
3549,0.4998,
3548.88,0.4995,
3548.75,0.4993,
3548.63,0.4991,
3548.5,0.4989,
3548.38,0.4986,
3548.25,0.4981,
3548.13,0.4976,
3548,0.4969,
3547.88,0.4962,
3547.75,0.4953,
3547.63,0.4944,
3547.5,0.4937,
3547.38,0.4932,
3547.25,0.493,
3547.13,0.4932,
3547,0.4939,
3546.88,0.4947,
3546.75,0.495,
3546.63,0.4951,
3546.5,0.4955,
3546.38,0.4961,
3546.25,0.4967,
3546.13,0.4967,
3546,0.4962,
3545.88,0.4955,
3545.75,0.4948,
3545.63,0.4944,
3545.5,0.4943,
3545.38,0.4945,
3545.25,0.4949,
3545.13,0.4952,
3545,0.4953,
3544.88,0.4955,
3544.75,0.496,
3544.63,0.4968,
3544.5,0.4976,
3544.38,0.4981,
3544.25,0.4984,
3544.13,0.4985,
3544,0.4986,
3543.88,0.4986,
3543.75,0.4986,
3543.63,0.4987,
3543.5,0.4989,
3543.38,0.4992,
3543.25,0.4995,
3543.13,0.4999,
3543,0.5003,
3542.88,0.5006,
3542.75,0.5009,
3542.63,0.501,
3542.5,0.5009,
3542.38,0.5007,
3542.25,0.5007,
3542.13,0.5008,
3542,0.501,
3541.88,0.5011,
3541.75,0.5009,
3541.63,0.5007,
3541.5,0.5006,
3541.38,0.5007,
3541.25,0.5009,
3541.13,0.5013,
3541,0.5015,
3540.88,0.5015,
3540.75,0.5013,
3540.63,0.5011,
3540.5,0.5011,
3540.38,0.5013,
3540.25,0.5016,
3540.13,0.5016,
3540,0.5014,
3539.88,0.5011,
3539.75,0.5008,
3539.63,0.5008,
3539.5,0.5009,
3539.38,0.501,
3539.25,0.501,
3539.13,0.5009,
3539,0.5008,
3538.88,0.5009,
3538.75,0.501,
3538.63,0.5011,
3538.5,0.5012,
3538.38,0.5013,
3538.25,0.5014,
3538.13,0.5014,
3538,0.5013,
3537.88,0.5012,
3537.75,0.5011,
3537.63,0.501,
3537.5,0.5007,
3537.38,0.5003,
3537.25,0.4997,
3537.13,0.4989,
3537,0.4983,
3536.88,0.4979,
3536.75,0.4977,
3536.63,0.4978,
3536.5,0.4979,
3536.38,0.4982,
3536.25,0.4985,
3536.13,0.4986,
3536,0.4986,
3535.88,0.4986,
3535.75,0.4989,
3535.63,0.4995,
3535.5,0.5002,
3535.38,0.5008,
3535.25,0.5012,
3535.13,0.5012,
3535,0.5011,
3534.88,0.5008,
3534.75,0.5005,
3534.63,0.5004,
3534.5,0.5004,
3534.38,0.5007,
3534.25,0.501,
3534.13,0.5011,
3534,0.5012,
3533.88,0.5011,
3533.75,0.5012,
3533.63,0.5013,
3533.5,0.5013,
3533.38,0.5012,
3533.25,0.5009,
3533.13,0.5007,
3533,0.5006,
3532.88,0.5008,
3532.75,0.5009,
3532.63,0.501,
3532.5,0.5009,
3532.38,0.5007,
3532.25,0.5004,
3532.13,0.5001,
3532,0.4999,
3531.88,0.4999,
3531.75,0.5,
3531.63,0.4999,
3531.5,0.4998,
3531.38,0.4997,
3531.25,0.4995,
3531.13,0.4993,
3531,0.4994,
3530.88,0.4997,
3530.75,0.4998,
3530.63,0.4997,
3530.5,0.4994,
3530.38,0.4991,
3530.25,0.499,
